Row	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	lpac	nbutanol	docosanol	choline	hypoxanthine	xanthine	sreticuline	psilocybin	cinnamoyltropine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	nicotianamine	ergothioneine	hydroxymandelicacid	cinnamate	mandelicacid	coumaricacid	rosmarinicacid	salidroside	tyrosol	vanillinbetaglucoside	betaionone	putrescine	spermine	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	ara	dha	epa	catechin	genistein	kaempferol	naringenin	quercetin	lactate	malate	oxoglutarate	acetate	citrate	fumaricacid	glycolate	hexanoate	pyruvate	hpasp	hpmalcoa	adipicacid	cismuconate	itaconicacid	caffeicacid	succinate	resveratrol	astaxanthin	betaxanthin	betacarotene	artemisinicacid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	betaamyrin	glycyrrhetinicacid	lycopene	miltiradiene	nootkatone	squalene	taxadienalphaylacetate	valencene
isoleucine	8.55440912661886	6.97301355080182	9.32376900265333	7.66301262168818	9.02581832887106	7.17285055028689	5.49434078009775	8.88386227046823	7.53766259322119	33.9482805649626	31.0493739300579	8.8863936524094	8.89125833122075	8.88949314557323	9.36104422035291	6.74503582850186	6.01967610271986	6.15269375859412	6.95603390353379	6.17214465546901	10.3865143201821	8.11030334096784	6.53043877000131	9.27276829138924	8.20145393329514	5.11344067892766	0	7.01036813019799	7.94252243065347	8.64286602543207	6.48573234850143	8.32490987136597	7.66922071367918	5.19403981750623	9.08440514250117	6.81291904583976	7.59975204607198	8.19190728615417	8.88193028834306	8.89009408613837	7.44370837638132	6.55800501342391	7.13427410467699	8.81516126521554	7.26983524719359	8.86385350470717	8.86370916281171	8.88914511199864	8.88453914987889	8.36215525242201	11.6996705427681	9.43121506170524	12.956426596249	9.37356922145549	9.31196736543732	17.2595464530965	9.45071610255717	8.88267501990103	8.87902940441889	8.88127637064153	8.87816780653505	8.88698036651652	8.87483088155553	8.88466045769026	8.87247604101218	9.24413040675763	11.3288385817091	10.7637914133556	9.46508840439515	11.2323414470576	11.3166053939486	19.4845566776236	9.04481556621537	8.87853526920836	6.64143074570124	9.91523835930381	7.63937904526578	7.80347993650952	9.03000311484775	8.88954252884425	8.63500386321219	8.99012735803673	8.88656783480404	8.8651038029038	8.88118694834529	10.3272266823837	12.9288372501531	10.0357953734878	9.98682109574016	9.81346868877009	11.8837642371262	8.88502496560849	8.88988956004373	8.88230032978861	8.88871743613448	10.3667062895208	10.0878168073141	8.88347859351926	8.883882872231	8.88865608557395	8.98960455072658	9.94796937718913	8.89263524312534	9.01089210483996
leucine	8.02648500692408	6.81380816687972	9.5448787406214	3.26799017554301	7.60239731018667	7.17737358959706	5.36362547292144	9.47099535034341	7.85430234096626	33.0178845667139	29.9875382635727	9.49134636782309	9.50069000177113	9.49920651127529	8.16015939238953	7.44014986633913	5.67491279547384	5.89415634117234	7.26723466523035	5.43714510785325	12.2806849596455	5.617796601076	5.90128404704756	9.70568238556816	7.98444557656361	6.95593831744649	7.01036813019799	0	5.3523918265876	10.6940325388178	7.0248141728884	6.21568446341243	7.96640944996677	6.66793923556259	8.38816515516927	6.86764142625534	5.68210074112116	6.50702475089643	9.49230492545339	9.48101603543895	6.71178208614664	7.08565212229423	6.82039473419536	9.19194942491054	7.67694834528898	9.47928836357766	9.47914267911984	9.50173705638152	9.47703842702041	6.6715345138979	10.9836924496032	8.14045533022157	11.6801414552207	8.12879758466566	8.04832404703854	15.9863877334193	8.38578346506223	9.47478856744934	9.4600438109452	9.47245244509929	9.46876421350093	9.4888919487746	9.46007932235852	9.47469436195249	9.45882670805914	9.05117971345358	10.4172596337718	8.71202419679996	7.6713009668179	9.94937629265164	10.3663426674643	17.6417889770165	8.28719303053488	8.65664085144465	6.52097626280707	8.91631549182744	7.57151251339337	7.30445939592691	6.47075607442116	9.50093843827893	7.22259242315372	9.38741667480106	9.48584526536518	9.47106143109966	9.46251384619609	8.23704222158151	11.8085476932969	7.59880905669979	7.54594214678345	7.86793554368067	11.3932120920498	9.4642490311638	9.44657160573897	9.46059357362101	9.48172405784682	8.42270023019178	7.75404438925641	9.47145394652422	9.47484309697396	9.49059058810757	9.34610629287359	8.00898105102316	9.46272670569729	9.36923633923273
lysine	9.35466978902639	7.07552680538783	8.73439106275548	6.1315330538913	10.0052019271672	7.43934534662209	5.87462648183942	10.2323846194309	8.08201186684567	31.7786497917106	28.4092395872572	10.2401124271698	10.2464750021896	10.2443056616808	6.85083400873579	7.80469755739675	5.19553565192064	5.94764371052551	8.19174991397851	5.21696430488068	11.67849641355	4.61071809881291	4.87080970337449	9.23764660142709	6.74554870019729	7.85556583832574	7.94252243065347	5.3523918265876	0	10.3019619476637	7.03530506388665	6.41206603529087	7.26023491624238	7.17904518832443	6.9983104518392	6.8652456041104	8.2871351792505	6.6124255943127	10.244034336899	10.2410134683339	6.69785284721783	7.12304406401586	6.71444315999237	10.054244673718	8.50066010702086	10.2229611303222	10.2229510999829	10.2458961785671	10.2278500085506	6.80401069618123	9.75026481163654	7.96423027458307	10.7414315364368	7.95814233360181	7.90290747703302	14.657664112125	7.39044383770166	10.2331492455869	10.2256976962681	10.2313626801468	10.220292348603	10.2383974321954	10.2053762972476	10.2280146099796	10.2047934674333	10.1029772121615	8.92316800298157	7.5118267335666	8.01839058444738	7.84295226605419	8.86344722273557	15.8249050133824	8.29591724112189	9.11360356566235	7.10009977466039	8.39614850134382	7.86787702201579	7.04213359605737	5.30299661781805	10.2453544643452	7.08659995764394	10.2116077366607	10.2344024220075	10.2186000707201	10.2176355077114	6.74360073621309	11.1428553069854	6.11760430369033	6.0518972074198	6.46189186359683	11.1997291899017	10.2221062286066	10.2183481237808	10.2167821389215	10.2341411898128	7.60549141940571	6.267317224817	10.2254123587155	10.2259474678227	10.2378335698749	10.168529280301	6.60518876097414	10.2242389428789	10.1919402365152
methionine	14.1377895213341	9.78224933796064	12.349485002302	10.292734440415	14.5874500920924	12.2984948392431	9.36952049655324	14.4056984013508	9.80732651666247	28.8208051475022	26.2190094809437	14.4210011699645	14.4316621023449	14.4333080617354	7.58802547831155	11.9868508490949	9.60116937648997	10.2918174607984	12.7812488980777	10.1865462896123	4.99914275490484	11.4115640698809	10.7254207775628	13.0630027822394	8.64015029693861	10.7097941627248	8.64286602543207	10.6940325388178	10.3019619476637	0	8.99650411158605	11.3618612979626	10.0359524594808	9.27858966218217	8.11888339943558	9.40060668333064	13.2882428975604	11.3291034703348	14.4318328166407	14.4127334724884	9.84098126254739	9.11223477822336	9.35943801424931	14.0968226269781	12.3146502976895	14.4261687869152	14.4261621667094	14.4309061844249	14.4102111177112	11.250760503011	9.24285534807596	9.57061874928965	11.1554862009896	9.44250404651711	9.48870292005896	13.0118601791449	9.03099473090161	14.4148879965771	14.4051600273711	14.4127114784601	14.4016223776606	14.4242983357274	14.3837006261608	14.4069338584848	14.3843372709676	15.3426426155362	11.3777972450085	11.0967817332493	11.3915916143963	11.4430181167852	10.8996706660938	17.8522791198528	11.5991128562244	13.6400050471585	10.4237149019305	9.75710561996923	11.246622136913	10.0163617328312	10.5559227998671	14.4324762374251	11.6694373671447	14.2718274483678	14.4187353797626	14.4000204438649	14.3965809930058	11.5154585983505	11.8348451511473	10.8449388234421	10.9097155847215	10.565658276752	13.7721343576926	14.4001566397798	14.3878921419806	14.3951995068929	14.416377790039	10.5129145949811	11.1175966411529	14.4057505438724	14.407628557937	14.4228468806149	14.2313713194187	10.961861086876	14.392447935345	14.2596694187922
phenylalanine	9.11017746271937	2.73701128065928	8.60145757633383	7.75224732538457	9.82479274970541	6.44867089453924	7.24460627346934	8.94610677630677	7.43133827268613	32.3553722955313	29.6827398598539	8.92264848472184	8.92419366408013	8.92144155054556	7.45160099194371	6.03962063195196	4.67561800856615	5.02446202386595	7.54833841864809	5.12802559260944	9.73628501461812	7.63859699087369	5.33222665201808	8.51150957807454	5.75760535275073	6.58850192195347	6.48573234850143	7.0248141728884	7.03530506388665	8.99650411158605	0	8.29320791103881	5.78661032244138	6.56460327469764	5.53224751892753	1.7891369893098	8.27626051316591	8.42516598267402	8.94085567067838	8.95050328945718	2.5519639203843	1.20598825531361	2.21040339964979	8.85037875395891	6.60818492660109	8.88854450704502	8.88823302692921	8.91820555419802	8.92824832674992	8.65948831421101	10.3264948945573	8.57714848068768	12.2459284984667	8.47053288623328	8.40327929579113	15.8741723819285	8.5540554794319	8.93483071834495	8.94142703575946	8.93486855145202	8.9198844332036	8.92288623325617	8.91669043420956	8.92837167191846	8.91438511857644	9.63686392366993	10.104470734907	10.2915429395801	9.71651313833072	9.84865052985034	9.61999470810182	19.2263757715202	8.7124726433084	8.06489667231947	7.54810685532342	9.3333333936466	4.20869475132615	3.41849916028522	8.38900688201999	8.91764749458091	8.33653093237407	9.1410925450546	8.925453892673	8.89114693875788	8.93231889467964	9.56102062252439	11.9420665748462	9.31322141119323	9.37512132019913	9.19944269043698	11.6656812207581	8.93878020157396	8.95858724107376	8.9369633645809	8.93318784515311	9.35390835460933	9.40171035145158	8.92878076675633	8.9290736958276	8.92641383980615	9.16291128255964	9.36527821455322	8.95198461347437	9.20178673696878
proline	9.92503896083118	8.46981687597495	11.0136589643338	7.07569310671317	9.5382442016376	9.01410712737222	7.21831357376682	10.8893321510018	9.40868266380266	33.1137375168388	29.7983089422892	10.9033275835941	10.9111890936116	10.9076759508806	8.79529669869905	8.85258544277084	6.36974264066901	7.47233247181959	8.52789833838029	5.72032634525782	12.8663185033019	5.4167988576472	6.67376102107216	11.0391967256884	9.22489487399374	8.07087224795697	8.32490987136597	6.21568446341243	6.41206603529087	11.3618612979626	8.29320791103881	0	9.3784202014877	7.930582880073	9.17034776378501	8.21276814584348	7.66056529694624	3.18466827651438	10.9047462066015	10.8978526044168	8.31628444292323	8.39224660271021	8.31742797589377	10.6220570206078	9.20523028364437	10.8879012995223	10.8881089192414	10.9108717431601	10.8923446656099	3.8404435024123	11.3440497109987	9.97955242896128	12.6675668148506	9.93374424987932	9.86606331865518	16.7603207610996	9.81983327816844	10.8902309335767	10.8782087244027	10.8880408537234	10.8816727911279	10.9011089189888	10.8717238488393	10.889319604235	10.8704563821527	10.6039929031353	10.735440266237	8.34571435891259	9.63549859795822	9.92121517417911	10.4895951709096	17.0305241862684	9.41405467351658	9.82823176110618	7.96658311082127	10.5034104517047	9.05233485202171	8.69901908427086	6.55226379568701	10.9104284003347	7.86871522847997	10.824788055706	10.8991838660588	10.8814451732199	10.8808461521342	9.59636556875845	12.6633509332979	9.19172884036679	9.20029812068761	9.30257142505978	12.3515809785074	10.8835809156724	10.8722665386494	10.8800458043309	10.8972778058059	10.0832871620106	9.31079275660314	10.8878525151421	10.8901455741241	10.9032993700911	10.7958964422088	9.47445416731208	10.8838619865487	10.8228063042614
serine	9.70356179261528	6.13688429630535	7.14734739390115	8.73533361236167	10.5321562232112	5.96104180382086	8.08891998981514	8.90310619686887	7.64489282557125	32.1486921309742	29.7154829132813	8.8529317043364	8.84278692138671	8.83716495666284	7.7559472892019	5.77985401713958	4.69235374253116	4.9632814611474	7.5396379315396	5.2190189927617	10.4171287599516	8.17945854934996	4.93737769296851	6.00352873621022	5.2497010497039	7.01820800168677	7.66922071367918	7.96640944996677	7.26023491624238	10.0359524594808	5.78661032244138	9.3784202014877	0	6.30245311816511	6.99545705214595	5.66276005518388	9.08167516634266	9.43610997877899	8.87224665886328	8.90006728705819	5.97085983549658	5.89600377629268	5.9232712412879	9.46208221478676	7.80541184046634	8.7937052686591	8.79372164744419	8.83394454086093	8.86779004195827	9.83203698723243	10.3101537976892	9.47095780497071	12.861716586475	9.47266801795819	9.42300980862244	15.5653954731147	10.1544751213929	8.88453514272377	8.91048734651992	8.88639324321309	8.87009341137219	8.85503381208806	8.87052040106144	8.87839059318286	8.86688228075003	9.51232475179829	8.52529310938106	10.4279021037895	9.18394177690496	8.75790000283259	8.72850015993415	18.7074693430854	9.46739028491577	8.45152784462129	7.16758981885475	9.01744636611356	6.57094840285949	5.93804989873042	8.85956286338796	8.8350261075456	7.85356426825459	9.39639239258355	8.85608997020743	8.83900572153888	8.8879207890964	10.8831930221836	12.9512550976696	10.4267236964434	10.3375276447319	10.3140717990771	12.4563454667435	8.89745721932148	8.95313032007388	8.89485819932077	8.87219825037762	10.4576366528802	10.5230134862963	8.87762326523817	8.87177218592503	8.85213003186878	9.42611143341976	10.5551113939601	8.92310935979157	9.44177561020182
threonine	8.40516945506512	6.98732360564677	8.55337228032041	7.33659275588743	9.49786947300576	6.56097703664461	5.89395035582983	8.90202003016878	7.56687227261847	32.94119600636	30.2133570090367	8.89094411714693	8.89108527590783	8.88759060171027	8.63450405966212	6.24524900431489	4.59016931720908	4.52496308738074	5.84244218468261	4.68520707631665	11.2186425863175	6.89722521139529	5.47068889817484	7.49327856219419	6.84810820556451	3.85736750075006	5.19403981750623	6.66793923556259	7.17904518832443	9.27858966218217	6.56460327469764	7.930582880073	6.30245311816511	0	8.56651356483328	6.5607579658813	7.82775578174853	7.78389581251684	8.88835934342501	8.90560022302511	7.08488041616139	6.65363837149755	6.95333293971723	9.02294914982632	7.47131029499799	8.8522816824854	8.85235777148707	8.88711035597424	8.89454392870667	8.26213968549336	11.1879423121008	9.07266508976206	12.6414148401953	9.06961405262821	9.00873242356692	16.2101601130506	9.81666845390925	8.89564011043426	8.89988598392826	8.89524711496898	8.89050925089603	8.89030522947577	8.88898036040833	8.89494291015052	8.88644840473393	8.45704711897122	9.62885896456901	9.14456503837174	7.74024419232358	9.83866958337872	9.83745528776119	18.2482183406044	8.9269047546617	8.12281735198648	5.07093795985714	8.81635347552695	7.56255705461584	7.2672378961335	7.53560373654868	8.88765796362866	6.6569152471401	9.11789031468611	8.89229691041937	8.87273098651354	8.8987867867297	10.4152274727322	13.0153033307695	9.87342589287824	9.77265147724724	9.74621291015913	12.0746463362313	8.90361415975974	8.92327301276429	8.90129471948387	8.89805870549429	10.1051044433592	9.99531327863542	8.8970000938633	8.89540923052642	8.89225684592629	9.15132706750196	9.96838945700991	8.91609496556343	9.16585788812389
tryptophan	12.8714284916661	6.60396704536885	10.7669781585401	8.40742008943154	13.3169135811487	10.009845984908	8.84723719152318	12.9167958979619	9.25473288868633	27.8750672470122	25.1247115058998	12.9083110801978	12.9118444990815	12.9107383638832	4.73467741509086	9.80880462952163	6.39019145834674	7.3722423087848	11.0690559328307	7.09494952260944	8.74842618243423	8.50427914144962	7.59311811044346	10.9757229625903	4.40371298379637	9.79273762898307	9.08440514250117	8.38816515516927	6.9983104518392	8.11888339943558	5.53224751892753	9.17034776378501	6.99545705214595	8.56651356483328	0	5.4556324861348	11.5305213087145	9.25543771919634	12.9234222307023	12.9243745130844	5.44289897153009	5.60678475908526	5.18527895752295	12.7025610276579	10.5362799422656	12.8908912649623	12.8907692505389	12.9085791305606	12.9037252561164	9.41817648414693	7.2250531183125	7.8771232263811	9.78183673606203	7.78864684012283	7.79788048316355	11.6137354957732	7.30282180626636	12.912652296437	12.9128084967449	12.9119263267622	12.8958308522921	12.9074715407725	12.882718881484	12.9028080079416	12.8818381371114	13.5673710300255	8.75620841598103	8.50426040012025	9.7205330334636	8.11078017638275	7.86105953310956	16.3700308559505	10.1580411272806	11.4741424980735	9.20862771190672	8.04321871595899	8.12750067003444	5.55961812499329	7.55940802693324	12.9081956295368	9.40390867336532	12.9423268334052	12.9061475370591	12.8798936125109	12.8997585255947	9.13379786430765	10.5194633517872	8.37061722185132	8.51172556085498	8.17947342630628	12.6928602885797	12.9056842005765	12.9122763826009	12.901765989277	12.9099473610795	7.92203010742899	8.71934304667252	12.9023286357861	12.9030457840901	12.9084553533033	12.9243119314292	8.66811108604836	12.9101625206915	12.9613177084287
tyrosine	9.0769856556987	2.88375799184679	8.53407240395324	7.62257437814839	9.82333445572285	6.3778932315946	7.35033017452437	9.00025296071399	7.55498170048546	32.2159997234125	29.5849836782193	8.97547789814716	8.9768061250644	8.97382525303895	7.42483897572869	6.04103917883588	4.52813313151721	4.85564697709647	7.47190072020298	4.9501843813296	10.133892907732	7.45477494447607	5.17136089676064	8.36029352958527	5.61305983466778	6.68326030305677	6.81291904583976	6.86764142625534	6.8652456041104	9.40060668333064	1.7891369893098	8.21276814584348	5.66276005518388	6.5607579658813	5.4556324861348	0	8.21767375544906	8.33448450948367	8.99457074800982	9.00496220850503	2.07311947933359	1.89130273980758	2.30138691298651	8.89373767936497	6.64637163771349	8.9411595113568	8.94087670177665	8.97068332119608	8.98112300358091	8.62709841896816	10.2962971197124	8.58862099334116	12.2662422141463	8.49843662933273	8.42858980885131	15.7261593757008	8.69183855481146	8.9884876363965	8.99566771066836	8.98865020816113	8.97339800236119	8.97551027222561	8.97014723138357	8.9805072637004	8.96787150510668	9.51724957599737	9.89653362441281	10.0426614695056	9.48196888996112	9.62646135607834	9.43486857916298	19.0418178211748	8.74323129681609	7.96113356947919	7.49795104260231	9.25282803863621	4.1561970896298	3.2002688886384	8.15497309589315	8.96971010334847	8.11201727903741	9.19343079248275	8.97814777742976	8.94342886761945	8.98556088537331	9.50064182855925	11.9611790496126	9.20690853198758	9.26166998026271	9.15206570339328	11.7341119604723	8.99200725095264	9.01250443841456	8.99018626524432	8.98597827996478	9.28818361894678	9.3057110620736	8.98189773195257	8.98202388468789	8.97896469491767	9.22266799211468	9.32538818512172	9.00527079582405	9.26030660553428
valine	6.30737178720836	7.93636316626108	9.79180451146523	7.46447506396093	4.78598747023726	6.32389653023632	7.66799397358249	7.27108558047988	8.95421527740435	36.9517163733271	34.0833886598777	7.26749693355761	7.2703407151625	7.26592437331497	11.5508289504704	6.1325691003676	7.17053954752687	6.83201716878497	5.71129645057159	6.56884036800532	14.4101900450995	7.58825939368445	6.59119407966327	9.15069580504555	10.6202085648226	6.56884551670667	7.59975204607198	5.68210074112116	8.2871351792505	13.2882428975604	8.27626051316591	7.66056529694624	9.08167516634266	7.82775578174853	11.5305213087145	8.21767375544906	0	7.79223140666756	7.27084979498282	7.26945599947984	8.42847325177378	8.38056768248195	8.54887264793174	7.33217191778978	6.45115890817684	7.23096974857202	7.23129082535333	7.26824180282099	7.2701361729611	8.11656502478179	14.4660614883497	11.5001414455557	15.5154846306143	11.4623371077789	11.3456948172277	20.3372627651853	11.8398914533839	7.26156581926232	7.25743451672007	7.26092164325183	7.26456201932655	7.26672998524606	7.27577965869803	7.27078479771893	7.27177217288558	6.48372582144274	12.9313387012714	12.2903461661938	10.6599509863211	12.8391527248277	12.9765889798275	21.3708797177573	9.66677851458912	7.25452190566713	8.07072354683343	12.3401604588245	7.75903125895016	8.95910810260382	9.86817589317936	7.26786332595294	8.57873627805597	7.47165599230073	7.26932958140135	7.25161211629018	7.27045516982717	11.1732067267555	14.8410707381471	11.188016938588	11.1291153675871	11.3369513986858	12.6132639278775	7.27206528072337	7.27652600858046	7.27267181201826	7.27144144813585	12.103490950751	11.1014783868475	7.2684155926478	7.27010548524228	7.27116529791327	7.49100152020921	11.3474685394248	7.28394094044245	7.51017682691961
ornithine	10.2449257177886	8.81944375860364	11.2316236743763	7.51775328784543	9.87064929115166	9.36520628579568	7.53439242906087	11.18127786222	9.60980770340227	32.8106241676865	29.5575383489094	11.194696835435	11.2022994122048	11.1988629618177	8.83888698676387	8.88926205244051	6.34862048210053	7.51847287073871	8.52509162520508	5.72479256830403	12.8184684126254	5.65269076941454	6.72541807262986	11.0269792353748	9.19289621686397	7.98769200330698	8.19190728615417	6.50702475089643	6.6124255943127	11.3291034703348	8.42516598267402	3.18466827651438	9.43610997877899	7.78389581251684	9.25543771919634	8.33448450948367	7.79223140666756	0	11.1918708274513	11.1878141341267	8.69155420743584	8.64333079924185	8.687996887309	10.9086499270178	9.52098168305963	11.1798840492209	11.1800862494239	11.2022559160148	11.1842117214764	2.88065110608424	11.1704487375458	10.2780870786016	12.9194190463611	10.2291667694445	10.1641199177006	16.7539479349662	10.1426492215481	11.1814784694975	11.1693246775903	11.1793972596717	11.1738186225311	11.1924587907692	11.1637360998779	11.1807666557842	11.1625017872366	10.9039496116743	10.9713863400506	8.60730229379863	9.96465654842249	10.2412583166467	10.7309496527498	17.2188894418989	9.75029779140594	10.1511489088076	8.36121517297543	10.7747191521008	9.37733423104399	9.04471098543537	7.02693842190406	11.2017628375976	8.19476594535646	11.114216996911	11.1908724824154	11.1713549996776	11.1730136896713	9.9264545782408	12.9152976699528	9.53594117456537	9.54421350017567	9.6427173337928	12.6097435286382	11.1756769594745	11.1646587730965	11.172234296202	11.1890161584071	10.3979230022187	9.65064881426037	11.1798368846623	11.182070049437	11.1948807305113	11.090304295241	9.80864118621753	11.1759507911994	11.1165014169989
nicotianamine	5.5728316251118	8.22277882712355	8.50199821080402	10.6964976239352	7.22694450031606	4.78856261638169	9.15442599814676	0.180797104333437	7.60268731723264	39.2560511560708	36.3501788095358	0.103036431840154	0.121836552551202	0.13545652624545	13.6937513889196	5.34586240584543	8.37750270221321	7.66960555779798	5.34019365516299	8.14080319036169	15.2242916167838	9.99344039417519	7.23289256307223	7.87426235979734	11.4286928354978	7.3282133953624	8.88193028834306	9.49230492545339	10.244034336899	14.4318328166407	8.94085567067838	10.9047462066015	8.87224665886328	8.88835934342501	12.9234222307023	8.99457074800982	7.27084979498282	11.1918708274513	0	0.141941207018712	9.1295779217777	8.89405256933791	9.19845431328211	2.41786307691463	3.46494345111841	1.61749369190193	1.61757556502626	0.14285773213526	0.126458135730035	11.2842604056663	15.9521816543437	12.4357796825086	16.5656682150976	12.4217595148017	12.3010319003267	22.097560668761	12.989181891139	0.118298767183017	0.189644349979535	0.125093741573756	0.138758776543878	0.0983407950745228	0.204916943780751	0.149534004671024	0.191152935651726	5.12178443301611	13.6967863178776	14.5054215541058	11.9326893580879	13.8212839746954	14.0915338260281	23.003881375865	8.72810872484351	6.85476454378811	9.08096037029172	13.167476697735	7.31601170481916	9.3835054175429	12.1918225669633	0.140479302039169	9.99266542943775	1.79272986064201	0.106614451758734	0.116040472011437	0.195221760189091	13.1049010436911	16.0071319843042	13.2410842312534	13.1055535271599	12.8321909306175	12.4731353164481	0.205141616986818	0.369131101258373	0.216178830299699	0.120485826715765	13.2241271265931	13.0767023428557	0.149198344692672	0.136659750166769	0.106106527843165	1.97042133833878	12.9526279812773	0.29513725452973	1.95831661661351
ergothioneine	5.58430825400011	8.23496225938774	8.54402681627155	10.6893162988098	7.23637057077095	4.84409567098437	9.15608275432158	0.0842959394227024	7.54328551935988	39.2421239823759	36.3351917685544	0.145891359563807	0.194706019271033	0.214038210745268	13.6838296873669	5.38959424653446	8.40001342727834	7.69121877815206	5.36665404673525	8.16350174436557	15.2031439091453	9.99122577638831	7.26242257902203	7.92577700758497	11.4448251233641	7.35471671223886	8.89009408613837	9.48101603543895	10.2410134683339	14.4127334724884	8.95050328945718	10.8978526044168	8.90006728705819	8.90560022302511	12.9243745130844	9.00496220850503	7.26945599947984	11.1878141341267	0.141941207018712	0	9.13934691707996	8.90810017297032	9.2067710836049	2.32262399725978	3.41567743548541	1.64623991408434	1.6465285563899	0.219192114923006	0.0939041687006939	11.2767601432043	15.9518610756244	12.4229302779217	16.5459088718161	12.4082406983674	12.2874332485468	22.0905857273743	12.9604648398391	0.0709535167674225	0.0839239769419362	0.0682145630306481	0.0813946610913351	0.145212427199484	0.123575236722441	0.0789996245160685	0.11472108012838	5.16816298886076	13.7150886315482	14.5026757813256	11.9281758286377	13.8367940596259	14.1047085907267	22.9981652738871	8.67241148477241	6.86018151140467	9.09625018975675	13.1624141588642	7.34011078627918	9.3972524574088	12.1879033438057	0.218192999564335	10.0061687765161	1.67946434135398	0.131096275740149	0.143807224456665	0.0993287070538462	13.0931617237871	15.9628597030205	13.2299692006772	13.0954688133121	12.8059170686506	12.4301342417723	0.103245612582172	0.25507449834529	0.114548062145254	0.094711956167968	13.194847248938	13.0659959757827	0.0823126105615219	0.0860630218535236	0.148145481481115	1.85803078438562	12.9382217055168	0.180206495508335	1.84647145498357
hydroxymandelicacid	9.00298699955774	2.65243743841249	8.47542456264057	7.21162672781698	9.75622926505389	6.32752557774431	7.23711377172548	9.13326635169304	7.67683304203666	32.1911666876764	29.5425856041842	9.11107165801306	9.11292077818781	9.11025065976963	7.42123896171905	6.54918573085616	4.9290569130079	5.23948606962313	7.83644568507939	5.27679536733644	10.6529617006621	7.3086120909865	5.41712236964905	8.57946220868369	5.82538113431468	7.27026850988713	7.44370837638132	6.71178208614664	6.69785284721783	9.84098126254739	2.5519639203843	8.31628444292323	5.97085983549658	7.08488041616139	5.44289897153009	2.07311947933359	8.42847325177378	8.69155420743584	9.1295779217777	9.13934691707996	0	2.24902436016735	1.42393593988437	9.00976483868844	6.78755999587324	9.07891240725303	9.07839106080129	9.10771477105225	9.11453660629909	8.83951199169203	10.2122582187264	8.27649417376262	11.9620424806392	8.18115527658673	8.10702613015183	15.4396743443017	8.32295537455203	9.12209955462351	9.12777297303684	9.12205329927808	9.1059790701889	9.11039341451579	9.10127947768528	9.11471536829294	9.09886375170428	9.57117789190813	9.68584124923153	9.79674391370589	9.13966389376894	9.35127190788777	9.25123402664776	18.703963590875	8.59755241668739	8.05246579967972	7.42459785663929	9.03215220801057	3.84994452604924	2.45469487364896	7.83208525045638	9.10642212848114	8.00316551678848	9.30522492591626	9.11255255852742	9.08047325117728	9.11751262044581	9.04114369940682	11.7833323532379	8.77212269167408	8.82051845337006	8.84361164501076	11.6329696355682	9.12373158221474	9.14078913740431	9.12166386607351	9.11960328130099	8.95418383334062	8.87179005735167	9.11451974917828	9.11527422889936	9.11389622603886	9.32006458403801	8.96910642251346	9.13668137822331	9.3604403267846
cinnamate	9.03000161467704	2.456994854171	8.51649399328455	7.65786696405601	9.75049487052179	6.33490005439175	7.14352236168217	8.90351655853765	7.49110004297606	32.4629144340506	29.7712621843293	8.87717752350168	8.87759854678498	8.87460234402555	7.55196733541372	6.1453397427977	4.76330368525068	5.11521715337865	7.59475799265056	5.19661413244242	9.92875190360694	7.68447071354365	5.41277658574819	8.5527027386583	5.81832782467634	6.64163323417097	6.55800501342391	7.08565212229423	7.12304406401586	9.11223477822336	1.20598825531361	8.39224660271021	5.89600377629268	6.65363837149755	5.60678475908526	1.89130273980758	8.38056768248195	8.64333079924185	8.89405256933791	8.90810017297032	2.24902436016735	0	1.85242240756687	8.83695026003686	6.57946530911319	8.83979290315207	8.83926684023718	8.8713591032498	8.88429010529075	8.81333541352644	10.3796289534554	8.49194028230289	12.2117769639671	8.38424042711279	8.31628905400745	15.8686278900685	8.53024935638056	8.89083800264559	8.89910125336397	8.89101142169154	8.87626903262201	8.87697387121072	8.87459063770249	8.88524800567704	8.87186575713089	9.56110539207459	10.0322441006158	10.2206384319993	9.64138070223889	9.77453404160609	9.54410242120628	19.188514905247	8.71181580354822	8.09657049227242	7.45113607953729	9.25509058739963	4.0322091115964	3.19870765170184	8.30186526733204	8.87060617785011	8.24883793870805	9.13072717261725	8.88035097186158	8.84640970812685	8.89018526352929	9.48465225773181	11.9831875301757	9.23480511954377	9.29722725428831	9.17705052849228	11.6676494740141	8.8968647311022	8.9197648396771	8.89534407065138	8.88903795456974	9.33258730454736	9.32403719383456	8.88542230062138	8.88547187588983	8.88092427755531	9.15498728639421	9.28730035114549	8.91262194487372	9.19391350726001
